Datetime,Nhiệt độ,Độ ẩm,Khí áp,T.độ gió,H. gió
2017-10-01 11:00:00,31.4,69,1010.3,1.8,257
2017-10-01 12:00:00,31.9,68,1009.2,2.8,281
2017-10-01 13:00:00,32.9,63,1007.9,2.2,259
2017-10-01 14:00:00,31.5,72,1006.5,4.5,252
2017-10-01 15:00:00,30.0,81,1005.9,5.7,318
2017-10-01 16:00:00,26.6,89,1007.0,7.0,281
2017-10-01 17:00:00,25.2,96,1007.4,4.1,205
2017-10-01 18:00:00,25.0,95,1008.1,2.3,202
2017-10-02 02:00:00,25.1,100,1008.1,3.9,203
2017-10-02 03:00:00,24.5,96,1007.6,5.0,222
2017-10-02 04:00:00,24.5,96,1007.3,2.7,237
2017-10-02 08:00:00,26.0,97,1009.9,0.1,185
2017-10-02 09:00:00,26.9,95,1010.6,2.4,220
2017-10-02 10:00:00,26.2,97,1010.5,2.9,208
2017-10-02 11:00:00,26.0,99,1009.6,3.3,214
2017-10-02 12:00:00,25.5,97,1008.5,2.2,261
2017-10-02 13:00:00,26.1,93,1007.4,2.1,281
2017-10-02 14:00:00,27.0,89,1006.5,1.5,267
2017-10-02 15:00:00,27.7,82,1006.1,3.6,255
2017-10-02 16:00:00,27.7,84,1006.3,3.6,243
2017-10-02 17:00:00,24.8,94,1007.2,6.7,217
2017-10-02 18:00:00,25.0,97,1007.8,3.9,217
2017-10-02 19:00:00,25.0,95,1008.8,3.6,214
2017-10-02 20:00:00,24.9,96,1009.2,2.3,215
2017-10-02 21:00:00,24.7,98,1009.6,0.7,220
2017-10-02 22:00:00,24.7,99,1009.6,1.7,195
2017-10-03 02:00:00,24.5,100,1007.4,1.0,169
2017-10-03 03:00:00,24.5,100,1007.4,2.4,168
2017-10-03 04:00:00,24.6,100,1007.8,0.4,147
2017-10-03 05:00:00,24.6,100,1008.3,0.4,135
2017-10-03 08:00:00,25.2,96,1010.7,3.2,195
2017-10-03 09:00:00,25.7,92,1011.4,4.8,204
2017-10-03 10:00:00,25.1,88,1011.2,7.9,223
2017-10-03 11:00:00,25.7,90,1010.5,4.5,242
2017-10-03 12:00:00,27.6,82,1009.4,5.3,235
2017-10-03 13:00:00,28.5,77,1007.9,5.9,253
2017-10-03 14:00:00,28.1,79,1007.2,4.5,234
2017-10-03 15:00:00,27.8,79,1007.1,4.4,241
2017-10-03 16:00:00,27.9,79,1007.3,3.3,238
2017-10-03 17:00:00,27.5,82,1008.2,2.5,231
2017-10-03 19:00:00,26.3,89,1009.0,1.6,232
2017-10-03 20:00:00,26.0,90,1009.8,1.3,180
2017-10-03 22:00:00,25.3,94,1010.5,1.6,152
2017-10-03 23:00:00,25.1,94,1010.4,1.4,158
2017-10-04 00:00:00,24.9,96,1010.1,0.4,127
2017-10-04 01:00:00,24.8,98,1009.6,1.4,127
2017-10-04 02:00:00,24.8,97,1009.2,1.7,154
2017-10-04 03:00:00,24.6,97,1008.7,1.6,155
2017-10-04 05:00:00,24.5,98,1009.0,0.3,123
2017-10-04 07:00:00,26.4,92,1010.9,0.5,146
2017-10-04 08:00:00,28.2,82,1011.1,3.1,172
2017-10-04 09:00:00,30.0,74,1012.1,2.3,140
2017-10-04 10:00:00,30.5,71,1012.1,2.3,178
2017-10-04 11:00:00,31.3,68,1011.1,2.0,175
2017-10-04 12:00:00,32.0,62,1010.4,3.4,209
2017-10-04 13:00:00,32.8,59,1009.5,2.2,199
2017-10-04 14:00:00,33.1,60,1008.7,2.9,230
2017-10-04 15:00:00,32.3,60,1008.3,3.2,218
2017-10-04 16:00:00,32.4,64,1007.7,2.7,237
2017-10-04 17:00:00,29.5,77,1008.7,6.9,220
2017-10-04 18:00:00,25.6,95,1009.0,2.9,178
2017-10-04 19:00:00,25.9,95,1009.9,2.2,209
2017-10-05 15:00:00,32.0,69,1007.2,2.2,347
2017-10-05 16:00:00,31.2,74,1007.0,2.9,357
2017-10-05 17:00:00,31.5,70,1007.1,1.4,357
2017-10-05 20:00:00,28.0,84,1009.0,2.4,177
2017-10-05 21:00:00,27.7,89,1010.6,2.9,183
2017-10-05 22:00:00,27.0,90,1010.4,3.2,196
2017-10-05 23:00:00,27.2,93,1010.4,3.0,303
2017-10-06 01:00:00,24.6,92,1009.8,0.8,186
2017-10-06 02:00:00,24.7,98,1009.6,2.4,60
2017-10-06 03:00:00,24.7,99,1010.0,0.2,79
2017-10-06 05:00:00,24.3,100,1010.0,3.1,167
2017-10-06 13:00:00,30.8,72,1008.5,0.6,4
2017-10-06 17:00:00,30.6,72,1006.5,1.2,188
2017-10-06 18:00:00,29.5,79,1006.7,0.7,197
2017-10-06 20:00:00,28.7,88,1008.7,0.3,251
2017-10-06 21:00:00,28.1,89,1009.3,1.7,134
2017-10-06 22:00:00,27.8,88,1009.8,1.3,162
2017-10-06 23:00:00,27.5,90,1009.4,1.3,180
2017-10-07 01:00:00,26.8,96,1008.5,2.2,187
2017-10-07 02:00:00,26.8,95,1008.4,2.3,175
2017-10-07 03:00:00,26.6,95,1008.1,0.9,199
2017-10-07 06:00:00,26.5,96,1008.8,3.3,14
2017-10-07 07:00:00,26.3,96,1009.5,1.1,239
2017-10-07 10:00:00,30.3,80,1010.9,2.9,32
2017-10-07 11:00:00,31.7,74,1010.1,3.0,39
2017-10-07 12:00:00,32.7,70,1008.9,2.9,39
2017-10-07 13:00:00,32.1,70,1007.9,0.4,35
2017-10-07 14:00:00,32.4,71,1006.7,0.4,8
2017-10-07 15:00:00,32.2,66,1006.0,1.3,353
2017-10-07 16:00:00,31.3,71,1006.2,2.7,336
2017-10-07 17:00:00,27.5,84,1007.2,5.0,166
2017-10-07 18:00:00,26.7,80,1007.0,1.5,160
2017-10-07 19:00:00,26.9,86,1007.7,0.8,209
2017-10-07 21:00:00,26.8,92,1009.2,0.2,106
2017-10-07 22:00:00,26.4,94,1009.6,1.1,137
2017-10-07 23:00:00,26.1,95,1009.5,1.9,177
2017-10-08 17:00:00,30.9,70,1004.8,3.3,162
2017-10-08 18:00:00,29.0,78,1005.0,2.9,151
2017-10-08 19:00:00,27.7,85,1005.6,3.7,190
2017-10-08 20:00:00,27.2,88,1006.8,0.4,173
2017-10-08 21:00:00,27.2,90,1007.8,1.4,189
2017-10-08 22:00:00,27.0,88,1007.8,2.3,206
2017-10-09 01:00:00,26.6,91,1007.8,3.5,283
2017-10-09 02:00:00,26.2,93,1007.9,2.6,284
2017-10-09 03:00:00,25.8,93,1007.3,3.7,289
2017-10-09 05:00:00,25.2,97,1006.7,1.6,303
2017-10-09 06:00:00,25.3,97,1007.3,2.6,304
2017-10-09 07:00:00,26.1,93,1007.3,2.0,296
2017-10-09 08:00:00,27.6,83,1007.8,1.7,286
2017-10-09 10:00:00,30.1,73,1007.8,2.4,316
2017-10-09 11:00:00,31.3,68,1007.1,2.3,291
2017-10-09 12:00:00,32.1,63,1005.9,2.7,276
2017-10-09 13:00:00,32.0,65,1005.0,2.4,286
2017-10-09 14:00:00,31.3,72,1004.3,3.5,305
2017-10-09 15:00:00,31.1,69,1003.7,3.2,276
2017-10-09 16:00:00,30.3,75,1003.4,2.8,314
2017-10-09 17:00:00,29.7,77,1003.5,2.0,310
2017-10-09 18:00:00,29.1,81,1004.3,1.5,345
2017-10-09 19:00:00,28.7,83,1005.0,1.2,345
2017-10-09 22:00:00,27.4,92,1006.5,0.5,167
2017-10-10 00:00:00,27.1,95,1006.5,0.1,178
2017-10-10 10:00:00,31.0,69,1007.6,1.8,281
2017-10-10 11:00:00,31.6,66,1007.1,1.8,290
2017-10-10 12:00:00,32.6,61,1006.1,0.3,301
2017-10-10 13:00:00,32.8,59,1005.1,1.0,294
2017-10-10 14:00:00,33.9,57,1004.3,2.5,217
2017-10-10 15:00:00,34.0,57,1003.5,2.2,202
2017-10-10 16:00:00,30.8,70,1003.8,3.8,211
2017-10-10 17:00:00,29.5,76,1004.0,4.3,228
2017-10-10 18:00:00,28.7,84,1004.4,0.8,262
2017-10-10 19:00:00,29.0,80,1005.6,3.1,164
2017-10-10 20:00:00,29.0,81,1006.3,1.8,151
2017-10-10 21:00:00,28.4,86,1007.2,1.0,152
2017-10-10 22:00:00,27.9,88,1007.2,2.2,181
2017-10-10 23:00:00,27.6,90,1007.6,1.8,173
2017-10-11 00:00:00,27.4,92,1007.1,0.5,163
2017-10-11 08:00:00,28.9,84,1008.3,1.5,221
2017-10-11 09:00:00,30.6,77,1008.9,1.3,234
2017-10-11 10:00:00,31.9,63,1008.5,1.6,204
2017-10-11 11:00:00,32.4,65,1008.2,1.9,207
2017-10-11 12:00:00,32.7,68,1007.3,1.8,40
2017-10-11 14:00:00,28.9,80,1006.1,3.7,282
2017-10-11 15:00:00,27.4,91,1006.5,2.1,25
2017-10-11 16:00:00,26.9,92,1006.7,2.1,260
2017-10-11 17:00:00,26.4,89,1007.0,2.6,209
2017-10-11 18:00:00,25.8,93,1007.7,1.5,202
2017-10-11 20:00:00,25.8,96,1008.4,1.8,166
2017-10-11 23:00:00,26.4,97,1009.0,1.1,19
2017-10-12 09:00:00,30.9,82,1008.8,1.0,28
2017-10-12 10:00:00,32.5,72,1008.3,2.0,34
2017-10-12 11:00:00,32.7,72,1007.4,3.1,12
2017-10-12 12:00:00,32.4,69,1006.7,3.5,3
2017-10-12 13:00:00,33.0,68,1006.0,3.7,353
2017-10-12 14:00:00,33.0,68,1004.6,3.1,14
2017-10-12 15:00:00,33.2,64,1003.8,3.1,334
2017-10-12 16:00:00,32.9,65,1003.3,4.2,323
2017-10-12 17:00:00,31.6,73,1004.3,2.8,291
2017-10-12 18:00:00,30.1,76,1005.7,3.9,340
2017-10-12 19:00:00,28.3,79,1006.5,3.4,131
2017-10-12 20:00:00,26.5,90,1007.7,3.9,93
2017-10-12 21:00:00,26.0,89,1007.8,1.8,161
2017-10-12 22:00:00,25.3,93,1007.8,2.0,178
2017-10-12 23:00:00,25.7,93,1007.9,3.2,211
2017-10-13 00:00:00,25.8,92,1007.4,1.9,244
2017-10-13 01:00:00,26.3,94,1006.6,3.0,54
2017-10-13 02:00:00,25.9,93,1006.3,3.8,33
2017-10-13 04:00:00,25.6,94,1006.5,3.3,62
2017-10-13 05:00:00,25.7,97,1006.6,3.9,32
2017-10-13 06:00:00,26.0,96,1007.1,2.9,358
2017-10-13 09:00:00,27.7,89,1008.2,1.7,14
2017-10-13 10:00:00,28.5,85,1007.7,2.2,331
2017-10-13 11:00:00,29.9,79,1007.0,3.9,339
2017-10-13 12:00:00,30.8,74,1005.9,2.1,334
2017-10-13 13:00:00,31.5,71,1004.8,2.8,327
2017-10-13 14:00:00,31.2,74,1004.0,3.2,329
2017-10-13 15:00:00,31.1,74,1003.5,2.7,307
2017-10-13 16:00:00,30.9,73,1003.5,2.5,319
2017-10-13 17:00:00,30.4,74,1004.3,1.7,274
2017-10-13 18:00:00,29.4,80,1005.3,2.0,242
2017-10-13 19:00:00,28.6,81,1005.9,2.5,221
2017-10-13 20:00:00,27.1,85,1007.3,3.0,233
2017-10-13 21:00:00,26.5,85,1007.8,3.3,223
2017-10-13 22:00:00,26.6,92,1008.1,2.6,221
2017-10-13 23:00:00,26.9,94,1008.2,3.1,234
2017-10-14 00:00:00,25.9,92,1007.6,3.5,349
2017-10-14 01:00:00,25.8,94,1006.5,2.4,306
2017-10-14 02:00:00,25.8,97,1005.9,2.7,306
2017-10-14 03:00:00,26.3,95,1005.3,3.4,252
2017-10-14 04:00:00,26.4,89,1004.8,3.0,253
2017-10-14 05:00:00,26.3,91,1005.0,3.2,277
2017-10-14 06:00:00,26.1,92,1006.3,2.4,236
2017-10-14 07:00:00,26.8,90,1007.4,3.2,261
2017-10-14 08:00:00,27.8,88,1007.8,2.9,272
2017-10-14 09:00:00,28.3,84,1008.5,4.1,271
2017-10-14 10:00:00,26.1,92,1008.5,4.1,232
2017-10-14 11:00:00,27.1,92,1007.8,2.7,254
2017-10-14 12:00:00,29.8,83,1006.6,4.3,278
2017-10-14 13:00:00,29.4,75,1005.9,6.1,270
2017-10-14 14:00:00,28.5,83,1004.6,2.0,284
2017-10-14 15:00:00,30.2,72,1004.4,3.7,302
2017-10-14 16:00:00,31.1,72,1004.4,3.0,281
2017-10-14 17:00:00,29.6,77,1005.0,1.6,244
2017-10-14 18:00:00,28.9,82,1005.5,1.6,214
2017-10-14 19:00:00,28.5,84,1006.3,2.7,222
2017-10-14 20:00:00,28.0,86,1007.0,2.2,246
2017-10-14 21:00:00,24.6,94,1008.4,3.9,317
2017-10-14 22:00:00,23.7,94,1008.3,1.8,209
2017-10-15 00:00:00,24.2,99,1007.3,2.5,199
2017-10-15 01:00:00,24.7,99,1006.6,2.8,205
2017-10-15 02:00:00,24.9,98,1006.1,4.0,231
2017-10-15 03:00:00,24.7,98,1006.2,3.6,234
2017-10-15 04:00:00,24.8,100,1006.0,2.0,214
2017-10-15 05:00:00,24.8,99,1006.1,2.9,225
2017-10-15 06:00:00,25.2,99,1006.8,3.0,236
2017-10-15 07:00:00,26.0,94,1007.8,4.9,254
2017-10-15 08:00:00,26.5,89,1008.3,4.9,267
2017-10-15 09:00:00,27.4,84,1009.2,5.5,264
2017-10-15 10:00:00,27.9,82,1009.2,4.7,263
2017-10-15 11:00:00,29.1,80,1008.3,4.8,258
2017-10-15 12:00:00,28.9,77,1007.4,5.6,255
2017-10-15 13:00:00,29.4,74,1006.3,5.7,263
2017-10-15 14:00:00,29.4,74,1006.0,7.9,256
2017-10-15 15:00:00,29.7,70,1005.3,7.8,255
2017-10-15 16:00:00,29.4,73,1005.0,5.0,254
2017-10-15 17:00:00,28.4,76,1005.9,4.5,262
2017-10-15 18:00:00,27.6,80,1006.6,3.7,263
2017-10-15 19:00:00,27.3,80,1007.3,3.6,260
2017-10-15 20:00:00,27.0,82,1008.3,3.4,242
2017-10-15 21:00:00,26.6,86,1009.0,2.6,244
2017-10-15 22:00:00,26.5,89,1009.0,2.3,245
2017-10-15 23:00:00,26.4,90,1008.7,2.5,244
2017-10-16 00:00:00,26.9,88,1008.4,3.2,252
2017-10-16 01:00:00,27.0,85,1007.8,3.3,248
2017-10-16 02:00:00,26.8,85,1007.3,3.4,251
2017-10-16 03:00:00,26.8,88,1007.0,3.0,256
2017-10-16 04:00:00,26.9,88,1006.8,3.1,255
2017-10-16 05:00:00,27.0,89,1007.0,2.7,270
2017-10-16 06:00:00,26.9,88,1007.9,2.4,243
2017-10-16 07:00:00,27.0,88,1008.5,2.2,254
2017-10-16 08:00:00,27.8,86,1008.9,2.9,249
2017-10-16 09:00:00,29.2,82,1009.5,4.1,260
2017-10-16 10:00:00,31.1,72,1009.8,4.0,253
2017-10-16 11:00:00,31.1,70,1009.0,5.6,264
2017-10-16 12:00:00,31.4,69,1008.1,4.9,252
2017-10-16 13:00:00,32.0,66,1007.0,5.2,269
2017-10-16 14:00:00,31.5,67,1006.2,5.7,255
2017-10-16 15:00:00,31.7,67,1005.9,4.9,257
2017-10-16 16:00:00,31.3,67,1005.9,4.4,262
2017-10-16 17:00:00,30.1,74,1006.3,3.2,245
2017-10-16 18:00:00,28.9,78,1006.8,3.7,238
2017-10-16 19:00:00,28.2,83,1007.7,2.3,227
2017-10-16 20:00:00,27.8,86,1008.5,2.4,239
2017-10-16 21:00:00,27.8,86,1009.0,2.2,232
2017-10-16 22:00:00,27.6,88,1009.2,2.4,242
2017-10-16 23:00:00,27.2,90,1009.0,1.9,222
2017-10-17 00:00:00,26.8,92,1008.5,2.5,224
2017-10-17 03:00:00,26.3,96,1007.2,1.8,218
2017-10-17 04:00:00,26.4,97,1007.2,2.3,230
2017-10-17 06:00:00,26.5,98,1008.4,2.0,240
2017-10-17 07:00:00,27.5,95,1009.2,0.2,247
2017-10-17 08:00:00,28.8,87,1009.6,3.3,251
2017-10-17 09:00:00,30.9,75,1010.1,3.2,276
2017-10-17 10:00:00,31.5,68,1010.3,3.0,276
2017-10-17 11:00:00,32.3,65,1009.3,4.2,281
2017-10-17 12:00:00,32.4,66,1008.1,3.3,288
2017-10-17 13:00:00,27.4,83,1006.8,5.6,327
2017-10-17 14:00:00,27.3,87,1006.3,0.2,263
2017-10-17 15:00:00,26.5,87,1006.2,4.2,260
2017-10-17 17:00:00,26.2,93,1008.1,3.5,56
2017-10-17 18:00:00,25.5,98,1009.2,2.9,6
2017-10-17 19:00:00,24.0,97,1009.9,2.0,236
2017-10-17 23:00:00,25.0,98,1011.1,0.1,354
2017-10-18 10:00:00,28.8,85,1011.6,0.9,343
2017-10-18 12:00:00,29.9,82,1009.9,3.0,345
2017-10-18 13:00:00,29.7,80,1008.9,4.6,4
2017-10-18 14:00:00,25.1,94,1008.4,2.8,246
2017-10-18 16:00:00,28.3,82,1007.8,0.9,292
2017-10-18 17:00:00,27.9,85,1008.3,1.7,249
2017-10-18 18:00:00,27.2,91,1009.3,2.3,234
2017-10-18 19:00:00,26.8,93,1010.0,2.8,237
2017-10-18 20:00:00,25.0,92,1010.7,4.5,252
2017-10-18 21:00:00,25.2,95,1011.1,5.5,267
2017-10-18 22:00:00,25.1,96,1011.4,5.7,295
2017-10-18 23:00:00,24.8,96,1011.2,5.9,289
2017-10-19 00:00:00,25.1,96,1009.9,4.1,276
2017-10-19 02:00:00,25.4,95,1007.8,2.2,293
2017-10-19 03:00:00,25.6,95,1007.9,2.8,324
2017-10-19 04:00:00,25.9,96,1008.1,3.2,354
2017-10-19 05:00:00,25.9,98,1008.3,2.7,331
2017-10-19 06:00:00,26.0,98,1009.2,3.5,305
2017-10-19 07:00:00,26.3,99,1010.0,0.1,307
2017-10-19 08:00:00,27.3,90,1010.5,5.3,335
2017-10-19 09:00:00,28.3,81,1011.0,4.8,328
2017-10-19 10:00:00,29.0,77,1010.9,4.3,320
2017-10-19 11:00:00,29.8,80,1010.4,4.8,321
2017-10-19 12:00:00,30.4,77,1009.4,5.8,332
2017-10-19 13:00:00,30.5,77,1008.5,4.3,332
2017-10-19 14:00:00,30.1,76,1007.4,2.8,283
2017-10-19 15:00:00,31.4,74,1007.1,4.5,296
2017-10-19 16:00:00,30.6,75,1007.1,4.9,308
2017-10-19 17:00:00,29.5,78,1007.4,3.7,304
2017-10-19 18:00:00,25.1,92,1009.8,5.5,306
2017-10-19 19:00:00,24.9,98,1010.1,3.2,237
2017-10-19 20:00:00,24.8,99,1010.6,3.0,238
2017-10-19 21:00:00,25.1,99,1011.2,2.3,228
2017-10-19 22:00:00,25.3,99,1011.8,2.1,263
2017-10-19 23:00:00,25.6,97,1011.7,4.4,288
2017-10-20 00:00:00,25.5,97,1011.2,3.5,283
2017-10-20 01:00:00,25.6,96,1010.5,3.2,284
2017-10-20 04:00:00,25.5,99,1009.4,2.8,290
2017-10-20 05:00:00,25.6,98,1009.9,2.8,302
2017-10-20 09:00:00,29.1,89,1012.2,3.8,349
2017-10-20 10:00:00,30.4,77,1012.0,4.8,357
2017-10-20 11:00:00,30.8,75,1011.5,4.8,350
2017-10-20 12:00:00,31.3,70,1010.6,4.9,330
2017-10-20 13:00:00,31.9,70,1009.8,3.2,333
2017-10-20 14:00:00,32.3,66,1008.8,3.0,313
2017-10-20 15:00:00,31.8,70,1008.2,3.1,287
2017-10-20 16:00:00,32.8,61,1008.1,1.9,278
2017-10-20 17:00:00,31.6,70,1009.2,2.7,281
2017-10-20 18:00:00,30.2,77,1009.3,1.7,262
2017-10-20 19:00:00,28.1,87,1010.5,2.4,120
2017-10-20 20:00:00,23.5,94,1011.5,4.6,181
2017-10-20 21:00:00,24.3,99,1012.8,5.7,302
2017-10-20 22:00:00,24.3,98,1011.8,3.4,196
2017-10-21 15:00:00,32.7,62,1007.7,2.0,309
2017-10-21 16:00:00,31.1,75,1008.3,1.3,83
2017-10-21 17:00:00,26.6,86,1008.8,3.8,168
2017-10-21 18:00:00,26.1,90,1009.8,3.0,159
2017-10-21 19:00:00,26.2,90,1010.4,1.9,158
2017-10-21 20:00:00,25.7,87,1010.6,3.2,184
2017-10-21 21:00:00,25.7,90,1011.0,2.1,175
2017-10-21 22:00:00,25.5,92,1011.0,1.2,169
2017-10-21 23:00:00,25.5,95,1010.7,1.3,168
2017-10-22 06:00:00,25.0,94,1010.6,2.7,274
2017-10-22 07:00:00,24.0,94,1011.1,0.8,101
2017-10-22 10:00:00,29.1,74,1011.5,0.7,225
2017-10-22 11:00:00,29.8,72,1011.1,1.8,202
2017-10-22 12:00:00,31.3,66,1009.8,0.9,183
2017-10-22 13:00:00,30.7,70,1008.5,2.8,161
2017-10-22 14:00:00,29.3,76,1008.2,3.8,127
2017-10-22 15:00:00,27.1,92,1007.9,2.0,138
2017-10-22 16:00:00,28.7,88,1007.6,0.1,161
2017-10-22 17:00:00,28.6,83,1008.5,1.6,144
2017-10-22 18:00:00,25.1,91,1009.4,4.0,214
2017-10-22 20:00:00,24.8,92,1010.7,0.1,210
2017-10-23 02:00:00,25.5,98,1009.6,0.8,78
2017-10-23 09:00:00,27.7,85,1012.0,3.5,99
2017-10-23 10:00:00,27.7,85,1012.2,2.5,101
2017-10-23 11:00:00,27.4,84,1011.8,2.6,136
2017-10-23 12:00:00,28.0,83,1011.1,2.4,117
2017-10-23 13:00:00,29.2,76,1010.1,2.6,115
2017-10-23 14:00:00,30.3,71,1009.0,2.1,99
2017-10-23 15:00:00,29.6,75,1009.2,2.5,129
2017-10-23 16:00:00,29.9,74,1009.6,2.4,86
2017-10-23 17:00:00,29.0,78,1010.0,2.4,88
2017-10-23 18:00:00,27.8,82,1011.0,1.5,136
2017-10-23 19:00:00,27.2,87,1011.6,1.7,159
2017-10-23 20:00:00,26.9,89,1012.7,1.5,157
2017-10-23 21:00:00,26.8,87,1013.3,2.3,115
2017-10-23 22:00:00,25.1,92,1012.8,3.2,121
2017-10-23 23:00:00,25.1,97,1012.1,2.3,113
2017-10-24 00:00:00,25.3,97,1011.7,2.5,113
2017-10-24 01:00:00,25.2,96,1011.2,1.2,90
2017-10-24 02:00:00,25.4,96,1010.7,1.9,82
2017-10-24 09:00:00,29.0,86,1013.8,1.8,97
2017-10-24 10:00:00,28.3,79,1014.0,3.8,107
2017-10-24 11:00:00,29.4,74,1013.4,3.6,110
2017-10-24 12:00:00,27.4,92,1012.9,4.3,26
2017-10-24 13:00:00,27.0,91,1012.0,1.6,48
2017-10-24 14:00:00,28.1,90,1011.1,2.0,9
2017-10-24 15:00:00,24.7,93,1011.2,3.1,139
2017-10-25 01:00:00,25.9,99,1012.9,3.5,337
2017-10-25 02:00:00,26.0,99,1012.7,2.4,329
2017-10-25 03:00:00,25.5,92,1012.2,3.4,37
2017-10-25 09:00:00,28.8,85,1014.9,3.8,360
2017-10-25 10:00:00,29.3,79,1014.9,4.0,14
2017-10-25 11:00:00,30.1,78,1013.8,5.5,10
2017-10-25 12:00:00,30.7,70,1013.3,4.2,357
2017-10-25 13:00:00,30.9,70,1012.1,3.5,4
2017-10-25 14:00:00,30.4,72,1011.2,2.9,356
2017-10-25 15:00:00,31.0,68,1011.0,3.0,17
2017-10-25 16:00:00,31.3,66,1010.9,2.5,27
2017-10-25 17:00:00,30.1,73,1011.2,2.3,353
2017-10-25 18:00:00,29.1,77,1011.7,1.9,353
2017-10-25 22:00:00,27.5,88,1013.1,0.1,81
2017-10-25 23:00:00,26.1,93,1013.1,5.3,344
2017-10-26 00:00:00,26.1,91,1012.6,2.5,333
2017-10-26 01:00:00,26.2,94,1011.5,1.3,300
2017-10-26 08:00:00,28.2,84,1013.1,0.1,5
2017-10-26 09:00:00,30.1,67,1013.4,4.5,24
2017-10-26 10:00:00,30.9,64,1013.2,5.6,38
2017-10-26 11:00:00,31.2,67,1012.1,4.4,30
2017-10-26 12:00:00,31.0,65,1011.6,5.9,30
2017-10-26 13:00:00,30.0,68,1010.7,3.7,16
2017-10-26 14:00:00,31.1,65,1009.5,2.9,22
2017-10-26 15:00:00,31.1,66,1009.0,2.1,19
2017-10-26 16:00:00,31.2,64,1009.3,2.1,8
2017-10-26 17:00:00,30.7,69,1009.8,1.7,16
2017-10-26 18:00:00,29.1,74,1010.1,1.2,135
2017-10-26 19:00:00,28.0,80,1010.7,1.4,115
2017-10-26 20:00:00,27.7,85,1011.2,1.1,134
2017-10-26 21:00:00,27.5,84,1011.6,1.1,126
2017-10-26 22:00:00,27.5,89,1011.8,1.3,343
2017-10-26 23:00:00,27.1,91,1011.2,0.6,205
2017-10-27 00:00:00,26.8,93,1010.9,0.6,238
2017-10-27 06:00:00,27.3,89,1010.1,2.1,340
2017-10-27 07:00:00,27.5,88,1010.9,3.1,348
2017-10-27 08:00:00,28.0,84,1011.5,3.4,26
2017-10-27 09:00:00,28.7,74,1011.7,5.4,21
2017-10-27 10:00:00,29.6,71,1011.5,5.3,30
2017-10-27 11:00:00,30.1,65,1010.4,5.4,30
2017-10-27 12:00:00,31.4,66,1009.4,5.5,33
2017-10-27 13:00:00,30.7,68,1008.8,5.5,18
2017-10-27 14:00:00,31.7,66,1008.1,3.2,33
2017-10-27 15:00:00,31.7,68,1007.7,3.7,28
2017-10-27 16:00:00,30.2,73,1007.7,3.5,18
2017-10-27 17:00:00,28.4,79,1008.2,0.6,29
2017-10-27 18:00:00,26.3,91,1008.9,2.6,119
2017-10-27 19:00:00,26.3,94,1009.6,2.2,168
2017-10-27 20:00:00,26.3,91,1010.1,1.8,164
2017-10-28 08:00:00,27.1,91,1011.2,1.7,217
2017-10-28 11:00:00,28.3,83,1011.0,4.1,344
2017-10-28 12:00:00,26.6,94,1010.3,2.8,309
2017-10-28 13:00:00,28.5,83,1009.6,1.5,349
2017-10-28 14:00:00,30.1,73,1009.0,1.3,360
2017-10-28 15:00:00,30.4,70,1008.8,1.7,29
2017-10-28 16:00:00,28.5,79,1009.0,1.2,221
2017-10-28 17:00:00,26.6,85,1010.1,3.0,206
2017-10-28 18:00:00,26.5,87,1010.3,2.4,195
2017-10-28 19:00:00,26.6,88,1011.4,1.8,179
2017-10-28 20:00:00,26.5,90,1011.8,2.3,182
2017-10-28 21:00:00,26.0,96,1012.0,2.0,180
2017-10-29 10:00:00,28.3,84,1012.6,1.9,35
2017-10-29 11:00:00,29.2,78,1011.8,1.3,16
2017-10-29 13:00:00,30.1,70,1010.0,1.1,223
2017-10-29 14:00:00,30.4,71,1009.2,0.8,275
2017-10-29 15:00:00,30.9,71,1008.9,1.0,248
2017-10-29 17:00:00,27.6,82,1010.0,2.2,288
2017-10-29 18:00:00,26.8,89,1010.1,1.6,255
2017-10-29 22:00:00,26.5,91,1011.8,1.5,164
2017-10-30 00:00:00,26.0,94,1011.2,0.6,182
2017-10-30 01:00:00,26.1,94,1010.5,0.7,242
2017-10-30 02:00:00,26.2,95,1010.4,2.2,331
2017-10-30 03:00:00,26.4,82,1010.1,4.4,24
2017-10-30 04:00:00,26.3,83,1010.5,5.6,28
2017-10-30 05:00:00,25.9,82,1011.1,3.7,36
2017-10-30 06:00:00,25.9,77,1011.4,5.0,19
2017-10-30 07:00:00,26.3,74,1012.0,5.9,22
2017-10-30 08:00:00,28.3,68,1012.3,5.9,31
2017-10-30 09:00:00,29.0,64,1012.3,6.7,27
2017-10-30 10:00:00,30.0,62,1011.8,5.6,32
2017-10-30 11:00:00,30.4,62,1011.1,4.2,30
2017-10-30 12:00:00,30.2,64,1010.1,4.6,4
2017-10-30 13:00:00,30.7,59,1009.2,4.0,1
2017-10-30 14:00:00,31.3,62,1008.2,3.5,359
2017-10-30 15:00:00,31.3,58,1007.7,2.5,22
2017-10-30 16:00:00,31.0,58,1007.7,2.3,347
2017-10-30 17:00:00,30.2,60,1007.8,0.3,311
2017-10-30 19:00:00,28.6,71,1009.0,2.1,290
2017-10-30 20:00:00,28.4,76,1009.9,3.0,307
2017-10-30 21:00:00,27.9,81,1010.4,3.6,329
2017-10-30 22:00:00,27.3,82,1010.5,1.6,65
