Ngày,Giờ,Nhiệt độ,Độ ẩm,Khí áp,T.độ gió,H. gió
11/12/2019,06:00,22.4,100,1011.5,1,318
11/12/2019,07:00,22.8,100,1012.6,2.4,318
11/12/2019,08:00,23.9,95,1013.7,2.4,313
11/12/2019,09:00,25.6,84,1014.2,0,-
11/12/2019,10:00,27.2,78,1014.2,1.2,353
11/12/2019,11:00,28.3,62,1013.7,0,-
11/12/2019,12:00,29.4,61,1012.9,0,-
11/12/2019,13:00,30,58,1011.8,0,-
11/12/2019,14:00,30.3,60,1010.9,2.4,22
11/12/2019,15:00,29.2,64,1010.7,1.8,346
11/12/2019,16:00,29.1,66,1010.6,1.7,35
11/12/2019,17:00,28,70,1011.1,2.4,7
11/12/2019,18:00,27.3,74,1011.5,0,-
11/12/2019,19:00,26.1,78,1012.1,0.9,146
11/12/2019,20:00,25.4,79,1012.9,1.4,140
11/12/2019,21:00,24.7,82,1013.2,1.6,147
11/12/2019,22:00,24.2,85,1013.3,1.3,153
11/12/2019,23:00,23.7,87,1013.2,0,-
12/12/2019,00:00,23.4,91,1013.2,0,-
12/12/2019,01:00,23.2,92,1012.8,0,-
12/12/2019,02:00,22.9,94,1012,0,-
12/12/2019,03:00,22.7,96,1011.5,0,-
12/12/2019,04:00,22.6,97,1011.2,0,-
12/12/2019,05:00,22.6,98,1011.5,0,-
12/12/2019,06:00,22.4,99,1011.8,0,-
12/12/2019,07:00,23.5,98,1012.6,0,-
12/12/2019,08:00,25.5,89,1013.8,0.2,343
12/12/2019,09:00,27.5,81,1014.2,0,-
12/12/2019,10:00,28.5,69,1014.3,0,-
12/12/2019,11:00,29.1,64,1014,1.8,29
12/12/2019,12:00,30.1,63,1013.2,0.2,32
12/12/2019,13:00,30.3,59,1012.1,0,-
12/12/2019,14:00,31.1,55,1011.2,0,-
12/12/2019,15:00,30.7,62,1010.9,1.6,31
12/12/2019,16:00,30.2,62,1011.1,1.7,101
12/12/2019,17:00,27.7,69,1011.6,2.9,136
12/12/2019,18:00,26.7,73,1012.2,1.8,143
12/12/2019,19:00,25.7,77,1013.1,1.6,128
12/12/2019,20:00,25.3,80,1013.8,1.7,124
12/12/2019,21:00,24.8,84,1014,2.1,131
12/12/2019,22:00,24.4,87,1014,1.6,136
12/12/2019,23:00,24.2,88,1013.8,1.4,132
13/12/2019,00:00,24,90,1013.4,0.7,146
13/12/2019,01:00,23.6,92,1012.7,0,-
13/12/2019,02:00,23.3,93,1011.8,0,-
13/12/2019,03:00,23.1,95,1011.6,0,-
13/12/2019,04:00,23.1,97,1011.6,0,-
13/12/2019,05:00,23.5,98,1012,2.2,7
13/12/2019,06:00,23.5,97,1012.7,0.7,352
13/12/2019,07:00,23.6,97,1013.4,1.9,13
13/12/2019,08:00,24.9,92,1014.7,3,33
13/12/2019,09:00,25.6,86,1015.3,3.5,31
13/12/2019,10:00,26.7,76,1015.5,1.8,47
13/12/2019,11:00,27.6,75,1014.8,0.5,35
13/12/2019,12:00,28.2,71,1014.2,1.7,39
13/12/2019,13:00,29.5,68,1013.2,1.5,12
13/12/2019,14:00,29.9,64,1012.3,1.7,329
13/12/2019,15:00,30,65,1011.8,1.9,355
13/12/2019,16:00,29.9,67,1011.6,2.7,311
13/12/2019,17:00,28.5,72,1012.3,2.9,335
13/12/2019,18:00,27.4,77,1012.9,2.6,344
13/12/2019,19:00,26.7,81,1013.4,0,-
13/12/2019,20:00,25.7,85,1014,0,-
13/12/2019,21:00,25.2,87,1014.3,0,-
13/12/2019,22:00,24.8,83,1014.2,1.1,162
13/12/2019,23:00,24.7,82,1013.8,0,-
14/12/2019,00:00,24.3,86,1013.7,0,-
14/12/2019,01:00,24.3,85,1013.7,0,-
14/12/2019,02:00,24,87,1013.1,0,-
14/12/2019,03:00,24.1,89,1012.9,0,-
14/12/2019,04:00,23.9,91,1013.1,0,-
14/12/2019,05:00,24,94,1013.2,1.8,336
14/12/2019,06:00,24.2,93,1013.7,2.4,17
14/12/2019,07:00,24.3,83,1014.4,2.2,24
14/12/2019,08:00,24.9,80,1014.9,3,10
14/12/2019,09:00,27.1,72,1015,0.4,36
14/12/2019,10:00,28.7,66,1015,0,-
14/12/2019,11:00,29.3,65,1014,0,-
14/12/2019,12:00,30.3,62,1013.2,0,-
14/12/2019,13:00,31.3,62,1012.2,1.7,35
14/12/2019,14:00,31.2,61,1011.4,1.7,357
14/12/2019,15:00,31.1,61,1010.9,2.9,0
14/12/2019,16:00,30,64,1010.7,3.6,351
14/12/2019,17:00,29.1,71,1011.1,2.8,357
14/12/2019,18:00,28.2,75,1011.6,2.3,146
14/12/2019,19:00,27.2,78,1012.1,2.2,122
14/12/2019,20:00,26.4,82,1012.7,3,119
14/12/2019,21:00,26,85,1012.8,2.4,125
14/12/2019,22:00,26,84,1012.6,2.6,127
14/12/2019,23:00,25.9,85,1012.7,2,106
15/12/2019,00:00,26,86,1012.7,0.5,41
15/12/2019,01:00,25.5,91,1012.3,1.8,0
15/12/2019,02:00,25.2,93,1011.5,2,48
15/12/2019,03:00,24.6,90,1011.1,1.8,86
15/12/2019,04:00,24.1,92,1011.1,1.2,57
15/12/2019,05:00,24,93,1011,1.2,60
15/12/2019,06:00,23.7,95,1011.5,1.9,43
15/12/2019,07:00,24.6,100,1012.1,1.5,42
15/12/2019,08:00,25.4,93,1013.1,2.5,31
15/12/2019,09:00,28,77,1013.6,2,66
15/12/2019,10:00,29.6,67,1013.6,2.5,76
15/12/2019,11:00,30.6,62,1013.2,2.3,89
15/12/2019,12:00,31.8,60,1012.6,2.7,89
15/12/2019,13:00,32,57,1011.6,2.6,88
15/12/2019,14:00,32.3,53,1010.7,2.8,113
15/12/2019,15:00,31.7,60,1010.3,0,-
15/12/2019,16:00,31.4,61,1010.1,2.1,30
15/12/2019,17:00,29.7,71,1010.4,2.3,347
15/12/2019,18:00,28.5,78,1010.5,1.7,329
15/12/2019,19:00,27.9,77,1010.9,0,-
15/12/2019,20:00,27.2,79,1011.7,1.5,150
15/12/2019,21:00,26.5,79,1011.7,1.1,145
15/12/2019,22:00,26,81,1011.5,0.1,134
15/12/2019,23:00,25.6,84,1011,1.2,149
16/12/2019,00:00,25.4,90,1011,2.3,336
16/12/2019,01:00,25.1,90,1010.4,0,-
16/12/2019,02:00,24.7,94,1010.4,0,-
16/12/2019,03:00,25.1,91,1010,1.9,316
16/12/2019,04:00,25.1,93,1010.1,1.6,344
16/12/2019,05:00,24.5,94,1010.6,0,-
16/12/2019,06:00,24.1,97,1011.1,0,-
16/12/2019,07:00,24.6,95,1011.7,1.3,350
16/12/2019,08:00,26.3,89,1012.5,1.5,74
16/12/2019,09:00,28.4,78,1012.8,1.9,75
16/12/2019,10:00,29.3,75,1012.6,0,-
16/12/2019,11:00,30.4,67,1012.1,0,-
16/12/2019,12:00,32.5,54,1010.9,4.3,81
16/12/2019,13:00,33.3,51,1010.3,3.5,83
16/12/2019,14:00,32.8,51,1009.5,5.1,95
16/12/2019,15:00,32.5,51,1009.4,5.8,105
16/12/2019,16:00,30.4,59,1009.5,4.4,99
16/12/2019,17:00,29.1,64,1009.8,2.3,116
16/12/2019,18:00,27.9,71,1010.5,2,102
16/12/2019,19:00,27.1,75,1011.1,0.9,95
16/12/2019,20:00,26.3,79,1011.6,1.7,43
16/12/2019,21:00,26,85,1011.8,1.3,12
16/12/2019,22:00,25.4,86,1012,0.3,47
16/12/2019,23:00,25.2,87,1011.7,0,-
17/12/2019,00:00,25,89,1011.5,0,-
17/12/2019,01:00,25.5,88,1011.2,2.1,350
17/12/2019,02:00,25.6,86,1010.4,2,16
17/12/2019,03:00,25.1,90,1010.1,0.9,353
17/12/2019,04:00,24.5,92,1010.3,0,-
17/12/2019,05:00,24.1,93,1010.7,0,-
17/12/2019,06:00,24.1,92,1011.2,1.5,101
17/12/2019,07:00,24.7,92,1011.8,0.9,93
17/12/2019,08:00,26.8,84,1013.1,0.6,66
17/12/2019,09:00,28.9,73,1013.3,1.2,81
17/12/2019,10:00,30.9,59,1013.3,2.4,79
17/12/2019,11:00,32.1,54,1012.8,2.3,76
17/12/2019,12:00,32.5,51,1012,2.7,91
17/12/2019,13:00,33.2,47,1011.1,2.4,68
17/12/2019,14:00,33.6,47,1010.3,2.2,94
17/12/2019,15:00,33.1,50,1010.1,3,101
17/12/2019,16:00,32.7,51,1010,1.8,85
17/12/2019,17:00,31.1,53,1010,2.2,136
17/12/2019,18:00,29.1,66,1011.2,1.6,99
17/12/2019,19:00,27.5,74,1011.7,3.4,102
17/12/2019,20:00,26.9,77,1012.1,2.5,50
17/12/2019,21:00,26.6,77,1012.2,2.9,98
17/12/2019,22:00,26.3,77,1012,2.5,119
17/12/2019,23:00,25.8,79,1011.6,2,123
18/12/2019,00:00,25.6,79,1011.5,1.4,119
18/12/2019,01:00,25.8,79,1011.4,1.3,114
18/12/2019,02:00,25.6,83,1010.6,0.8,63
18/12/2019,03:00,25,85,1010.6,1.1,76
18/12/2019,04:00,24.9,88,1011,0,-
18/12/2019,05:00,25.3,86,1011.4,1.7,97
18/12/2019,06:00,25.3,87,1011.8,1.6,61
18/12/2019,07:00,25.6,88,1012,1.4,64
18/12/2019,08:00,26.5,84,1012.8,1.1,71
18/12/2019,09:00,28.3,76,1013.2,1.7,82
18/12/2019,10:00,29.9,67,1012.9,0,-
18/12/2019,11:00,30.5,68,1012.6,2.1,5
18/12/2019,12:00,31.8,55,1011.6,2.9,92
18/12/2019,13:00,32.9,53,1010.9,1.9,97
18/12/2019,14:00,33,53,1010,2.3,97
18/12/2019,15:00,32.5,56,1009.6,2.1,98
18/12/2019,16:00,31.7,59,1009.8,1.9,122
18/12/2019,17:00,29,69,1010.4,2.9,140
18/12/2019,18:00,27.7,74,1011,1.6,135
18/12/2019,19:00,27.1,76,1012,1.7,124
18/12/2019,20:00,26.6,76,1012.7,3.1,110
18/12/2019,21:00,26.1,80,1013.1,2.3,109
18/12/2019,22:00,25.8,81,1012.8,2.3,104
18/12/2019,23:00,25.6,81,1012.6,1.9,110
19/12/2019,00:00,25.4,81,1012.2,1.8,133
19/12/2019,01:00,24.9,85,1011.6,1.3,158
19/12/2019,02:00,24.6,87,1011.1,1.2,134
19/12/2019,03:00,24.4,89,1010.9,0,-
19/12/2019,04:00,24.1,91,1011,0,-
19/12/2019,05:00,23.9,93,1011.4,0.7,39
19/12/2019,06:00,24.1,94,1011.6,1.3,41
19/12/2019,07:00,24.5,91,1012.2,2.2,34
19/12/2019,08:00,27.2,76,1012.9,1.6,89
19/12/2019,09:00,29.7,64,1013.4,1.6,93
19/12/2019,10:00,30.9,61,1013.4,1.8,44
19/12/2019,11:00,30.8,66,1013.1,2.8,17
19/12/2019,12:00,30.6,68,1012.1,1.9,6
19/12/2019,13:00,30.8,65,1010.9,0,-
19/12/2019,14:00,29.8,69,1009.9,1.5,268
19/12/2019,15:00,27.3,85,1009.6,0,-
19/12/2019,16:00,27.5,81,1009.3,1.6,198
19/12/2019,17:00,27.6,84,1009.6,0,-
19/12/2019,18:00,26.6,85,1010.4,0,-
19/12/2019,19:00,26.1,80,1011.4,1.4,138
19/12/2019,20:00,25.7,85,1012.1,2.8,118
19/12/2019,21:00,25.2,87,1012.3,3,115
19/12/2019,22:00,24.8,89,1012.1,2.3,124
19/12/2019,23:00,24.4,91,1011.5,2.6,130
20/12/2019,00:00,24.2,92,1011.5,2.1,131
20/12/2019,01:00,24,92,1011,1.7,132
20/12/2019,02:00,23.8,92,1010.1,2.1,120
20/12/2019,03:00,23.7,93,1009.8,1.9,111
20/12/2019,04:00,23.6,94,1009.8,1.8,118
20/12/2019,05:00,23.4,94,1010,1.9,124
20/12/2019,06:00,23.3,95,1010.9,1.3,129
20/12/2019,07:00,23.9,97,1011.6,1,101
20/12/2019,08:00,26.2,87,1012.1,2.2,79
20/12/2019,09:00,28,79,1012.5,3.2,78
20/12/2019,10:00,29.3,72,1012.5,2.7,68
20/12/2019,11:00,30,71,1012,2.8,39
20/12/2019,12:00,29.5,73,1011,2.7,24
20/12/2019,13:00,29.7,72,1009.8,2.6,16
20/12/2019,14:00,30.9,68,1009,2.2,24
20/12/2019,15:00,31.3,63,1008.8,0,-
20/12/2019,16:00,30.6,66,1008.8,2.4,335
20/12/2019,17:00,29.6,72,1009.3,1.7,328
20/12/2019,18:00,28.3,75,1009.8,0.5,163
20/12/2019,19:00,26.7,77,1010.6,2.9,123
20/12/2019,20:00,25.4,82,1011.5,2.7,126
20/12/2019,21:00,24.8,86,1012,1.9,140
20/12/2019,22:00,24.6,87,1011.8,1.7,134
20/12/2019,23:00,24.3,87,1011.6,1.8,150
21/12/2019,00:00,23.9,85,1011.5,1.3,143
21/12/2019,01:00,23.9,84,1011,0.5,140
21/12/2019,02:00,24.2,82,1010.5,0.3,144
21/12/2019,03:00,23.9,85,1010.3,0,-
21/12/2019,04:00,23.8,87,1010.6,0,-
21/12/2019,05:00,23.2,90,1011,0,-
21/12/2019,06:00,22.8,95,1011.5,0,-
21/12/2019,07:00,23.6,93,1012.1,0,-
21/12/2019,08:00,26.2,80,1012.7,1.7,75
21/12/2019,09:00,28,68,1012.9,2.9,27
21/12/2019,10:00,28.5,65,1012.6,4.3,24
21/12/2019,11:00,29.4,70,1012,3.7,20
21/12/2019,12:00,30.1,69,1011.1,3.6,16
21/12/2019,13:00,31,68,1009.9,2.5,22
21/12/2019,14:00,31.5,60,1009.2,0,-
21/12/2019,15:00,31.6,57,1008.9,0,-
21/12/2019,16:00,31.2,57,1009,1.2,320
21/12/2019,17:00,30.5,60,1009.4,0,-
21/12/2019,18:00,28.5,66,1010.3,2.4,138
21/12/2019,19:00,27.4,71,1011.2,2.2,122
21/12/2019,20:00,26.2,78,1011.7,2.9,119
21/12/2019,21:00,25.5,81,1012,2.4,126
21/12/2019,22:00,25,84,1012,2.1,137
21/12/2019,23:00,24.5,87,1011.7,1.6,146
22/12/2019,00:00,24.1,89,1011.8,0.6,138
22/12/2019,01:00,23.9,91,1011.4,0,-
22/12/2019,02:00,23.6,92,1011,0.9,143
22/12/2019,03:00,23.6,93,1010.9,0.2,156
22/12/2019,04:00,23.3,95,1011.1,1.5,162
22/12/2019,05:00,23.2,96,1011.2,1.7,159
22/12/2019,06:00,23.2,97,1011.6,0,-
22/12/2019,07:00,23.6,98,1012.5,0,-
22/12/2019,08:00,26,88,1013.3,1.7,84
22/12/2019,09:00,27.9,79,1013.2,1,69
22/12/2019,10:00,28.2,80,1012.9,2.7,18
22/12/2019,11:00,29.4,70,1012.5,2.7,22
22/12/2019,12:00,30.7,64,1011.7,0,-
22/12/2019,13:00,31.4,62,1010.5,0,-
22/12/2019,14:00,31.4,61,1009.5,0.2,4
22/12/2019,15:00,31.1,63,1009.3,1.9,13
22/12/2019,16:00,30.5,65,1009.4,0,-
22/12/2019,17:00,29.6,70,1009.6,0,-
22/12/2019,18:00,28.7,74,1009.9,0,-
22/12/2019,19:00,27.5,79,1010.5,1.9,152
22/12/2019,20:00,26.8,79,1011.5,1.8,143
22/12/2019,21:00,25.8,79,1011.8,1.7,131
22/12/2019,22:00,25.1,82,1011.7,1.7,156
22/12/2019,23:00,24.7,86,1011.6,1.1,176
23/12/2019,00:00,24.3,89,1012,1.3,161
23/12/2019,01:00,23.9,91,1011.4,1.7,172
23/12/2019,02:00,23.6,92,1010.9,0,-
23/12/2019,03:00,23.8,93,1010.7,0.8,192
23/12/2019,04:00,23.4,95,1010.9,0,-
23/12/2019,05:00,23.4,98,1011.2,0,-
23/12/2019,06:00,23.5,98,1011.8,0.9,182
23/12/2019,07:00,23.9,97,1012.6,1.2,154
23/12/2019,08:00,26.3,82,1013.3,2.3,127
23/12/2019,09:00,28.3,74,1013.6,1.5,106
23/12/2019,10:00,29.7,69,1013.3,2.2,71
23/12/2019,11:00,31.1,63,1012.7,0,-
23/12/2019,12:00,31.5,63,1012,0,-
23/12/2019,13:00,31.7,61,1010.9,0,-
23/12/2019,14:00,31.6,57,1009.9,0,-
23/12/2019,15:00,31.2,57,1009.4,0,-
23/12/2019,16:00,31.2,59,1009.8,0,-
23/12/2019,17:00,29.9,70,1010.3,1.5,19
23/12/2019,18:00,27.6,74,1010.7,2.1,150
23/12/2019,19:00,26.8,77,1011.7,1.5,120
23/12/2019,20:00,26,78,1012.3,1.9,139
23/12/2019,21:00,25.3,83,1012.8,1.5,154
23/12/2019,22:00,24.7,88,1012.8,1.5,167
23/12/2019,23:00,24.4,89,1012.6,1.6,132
24/12/2019,00:00,24.3,89,1012.7,1.9,136
24/12/2019,01:00,24,90,1012.3,1.8,135
24/12/2019,02:00,24,90,1011.8,1.1,144
24/12/2019,03:00,23.9,91,1011.5,1.4,140
24/12/2019,04:00,23.9,92,1011.7,0.4,141
24/12/2019,05:00,23.7,94,1012.1,0,-
24/12/2019,06:00,23.3,97,1012.7,0,-
24/12/2019,07:00,23.5,98,1013.4,0,-
24/12/2019,08:00,26.2,84,1014.2,2.1,101
24/12/2019,09:00,27.9,76,1014.2,3.5,97
24/12/2019,10:00,29.9,69,1014,2.4,101
24/12/2019,11:00,31.7,63,1013.6,1.5,101
24/12/2019,12:00,31.9,60,1012.5,1.4,60
24/12/2019,13:00,32.7,51,1011.1,2.2,97
24/12/2019,14:00,32.9,52,1010,2.5,91
24/12/2019,15:00,32.4,54,1009.5,2.5,90
24/12/2019,16:00,31.4,55,1009.6,2.3,114
24/12/2019,17:00,29.4,57,1010.3,3.1,117
24/12/2019,18:00,27.6,63,1010.9,1.9,127
24/12/2019,19:00,26.6,68,1011.5,1.6,147
24/12/2019,20:00,25.8,72,1012.1,2.1,130
24/12/2019,21:00,25.1,77,1012.6,0.4,144
24/12/2019,22:00,24.7,81,1012.3,1.7,134
24/12/2019,23:00,24.2,85,1011.8,1.5,140
25/12/2019,00:00,23.8,88,1011.6,1.4,149
25/12/2019,01:00,23.5,90,1011.4,0,-
25/12/2019,02:00,23.1,93,1011.1,0,-
25/12/2019,03:00,22.9,95,1010.5,0,-
25/12/2019,04:00,22.6,97,1010.7,0,-
25/12/2019,05:00,22.4,98,1011.1,0,-
25/12/2019,06:00,22.2,99,1011.5,0,-
25/12/2019,07:00,22.6,100,1012.3,0,-
25/12/2019,08:00,25.5,89,1013.1,2,116
25/12/2019,09:00,27.9,77,1013.2,2.3,88
25/12/2019,10:00,29.7,68,1013.2,1.7,91
25/12/2019,11:00,30.2,68,1012.5,1.6,45
25/12/2019,12:00,30.5,61,1011.4,0,-
25/12/2019,13:00,31.8,58,1010.1,0,-
25/12/2019,14:00,31.8,59,1009.3,0,-
25/12/2019,15:00,31.4,59,1009.2,2.2,168
25/12/2019,16:00,31,58,1008.9,2.8,172
25/12/2019,17:00,29.5,64,1009.3,2.5,165
25/12/2019,18:00,27.9,70,1010,2.1,158
25/12/2019,19:00,26.7,72,1010.9,1.7,157
25/12/2019,20:00,25.8,76,1011.5,2,158
25/12/2019,21:00,24.9,81,1012,1.6,162
25/12/2019,22:00,24.1,85,1012.2,0.8,193
25/12/2019,23:00,23.6,87,1012.2,2,190
26/12/2019,00:00,23.4,88,1012,2.9,184
26/12/2019,01:00,23,92,1011.6,2.3,193
26/12/2019,02:00,22.8,95,1010.9,1.5,203
26/12/2019,03:00,22.6,97,1010.6,2.2,182
26/12/2019,04:00,22.5,97,1010.9,0,-
26/12/2019,05:00,22.3,98,1011.2,0,-
26/12/2019,06:00,23.3,98,1012,1.8,331
26/12/2019,07:00,23.5,96,1012.5,0,-
26/12/2019,08:00,25.4,85,1013.2,1.9,156
26/12/2019,09:00,27.6,74,1013.6,2.2,80
26/12/2019,10:00,28.9,68,1013.7,1.5,60
26/12/2019,11:00,29.8,65,1012.8,1.6,62
26/12/2019,12:00,29.7,62,1012,0.3,62
26/12/2019,13:00,28.8,65,1011,0.8,151
26/12/2019,14:00,29.5,64,1010.4,0.6,41
26/12/2019,15:00,30.3,59,1010.1,0,-
26/12/2019,16:00,30.3,58,1010.1,0,-
26/12/2019,17:00,29.5,66,1010.4,0.7,352
26/12/2019,18:00,27.9,74,1010.7,1.4,342
26/12/2019,19:00,26.4,78,1011.2,0,-
26/12/2019,20:00,25.6,84,1011.7,1.2,150
26/12/2019,21:00,24.9,87,1012.3,1.6,141
26/12/2019,22:00,24.1,92,1012.5,1.7,154
26/12/2019,23:00,23.5,95,1012.2,1.5,156
27/12/2019,00:00,23.3,97,1012.2,1.6,161
27/12/2019,01:00,23.1,98,1012.3,0,-
27/12/2019,02:00,22.8,100,1011.7,0,-
27/12/2019,03:00,22.7,100,1011.5,0,-
27/12/2019,04:00,22.6,100,1011.7,0.7,139
27/12/2019,05:00,22.5,100,1012,0.6,132
27/12/2019,06:00,22.6,100,1012.2,1.3,157
27/12/2019,07:00,22.8,100,1013.1,0,-
27/12/2019,08:00,24.3,93,1013.7,0.1,117
27/12/2019,09:00,25.4,86,1014,1.5,115
27/12/2019,10:00,27.4,79,1014,2.1,86
27/12/2019,11:00,29.3,67,1013.2,2.2,85
27/12/2019,12:00,29.5,66,1012.2,1,11
27/12/2019,13:00,30.1,63,1011,4.1,24
27/12/2019,14:00,30.7,61,1010.1,3.2,26
27/12/2019,15:00,30.7,60,1009.6,2.8,18
27/12/2019,16:00,29.8,61,1009.4,4.5,20
27/12/2019,17:00,28.7,63,1009.8,2.8,6
27/12/2019,18:00,27.2,69,1010.1,0.4,158
27/12/2019,19:00,26.1,80,1010.9,2.3,166
27/12/2019,20:00,25,85,1011.5,2.2,155
27/12/2019,21:00,24.3,88,1011.5,2,161
27/12/2019,22:00,23.8,91,1011.4,1.7,154
27/12/2019,23:00,23.5,93,1011.6,1.3,171
28/12/2019,00:00,23.1,94,1012,0,-
28/12/2019,01:00,22.8,97,1012,0,-
28/12/2019,02:00,22.6,99,1011.5,1.2,205
28/12/2019,03:00,22.4,99,1010.9,1.9,195
28/12/2019,04:00,22.2,100,1011.2,1.8,191
28/12/2019,05:00,22.1,100,1011.6,1.7,185
28/12/2019,06:00,22.1,100,1012.2,0,-
28/12/2019,07:00,22.6,100,1012.8,0,-
28/12/2019,08:00,24.2,93,1013.6,0,-
28/12/2019,09:00,26.2,82,1013.7,1.5,70
28/12/2019,10:00,26.2,86,1013.7,3.7,17
28/12/2019,11:00,28.4,72,1013.3,2.7,30
28/12/2019,12:00,29.4,65,1012.6,2.8,18
28/12/2019,13:00,30.5,56,1011.4,0.3,15
28/12/2019,14:00,30.4,59,1010.7,0.7,355
28/12/2019,15:00,29.5,60,1010.9,2.9,352
28/12/2019,16:00,29.5,63,1011.1,2.2,9
28/12/2019,17:00,28.2,68,1011.4,2.8,353
28/12/2019,18:00,27.4,73,1011.6,2.1,358
28/12/2019,19:00,26.7,76,1012.2,0,-
28/12/2019,20:00,25.1,85,1012.6,0,-
28/12/2019,21:00,24.5,81,1013.3,1.6,145
28/12/2019,22:00,23.9,84,1013.2,1.6,147
28/12/2019,23:00,23.6,84,1012.8,1.8,147
29/12/2019,00:00,23,86,1012.7,1.7,153
29/12/2019,01:00,22.5,89,1012.3,0,-
29/12/2019,02:00,22.1,92,1011.6,0,-
29/12/2019,03:00,21.7,96,1011.1,0,-
29/12/2019,04:00,21.6,98,1011.2,0,-
29/12/2019,05:00,22.3,100,1011.5,2.2,329
29/12/2019,06:00,21.7,99,1011.8,0,-
29/12/2019,07:00,22.5,100,1012.8,0.2,331
29/12/2019,08:00,23.5,95,1013.7,1.5,344
29/12/2019,09:00,25.3,90,1013.7,1.7,6
29/12/2019,10:00,27.1,81,1013.6,2,20
29/12/2019,11:00,29.2,70,1012.9,0,-
29/12/2019,12:00,30.5,58,1012,0,-
29/12/2019,13:00,30.7,58,1010.5,0,-
29/12/2019,14:00,31.2,57,1009.5,1.4,24
29/12/2019,15:00,31.5,57,1009.4,0.1,89
29/12/2019,16:00,31.4,56,1009.8,1.3,173
29/12/2019,17:00,30.6,59,1010.3,1.9,160
29/12/2019,18:00,28.7,70,1011,1.6,158
29/12/2019,19:00,27.1,80,1011.8,2.3,146
29/12/2019,20:00,25.9,84,1012.3,1.4,129
29/12/2019,21:00,25,88,1012.8,1.5,155
29/12/2019,22:00,24.4,92,1013.1,1.3,152
29/12/2019,23:00,24,94,1013.1,0.9,149
30/12/2019,00:00,23.7,95,1012.8,1.9,142
30/12/2019,01:00,23.5,97,1012.8,0,-
30/12/2019,02:00,23.6,99,1012.6,0,-
30/12/2019,03:00,23.3,99,1012.5,0,-
30/12/2019,04:00,23.4,100,1012.5,0,-
30/12/2019,05:00,23.4,100,1012.6,0,-
30/12/2019,06:00,23.5,100,1012.9,0,-
30/12/2019,07:00,24.1,100,1013.3,0,-
30/12/2019,08:00,26.2,88,1013.8,1.1,126
30/12/2019,09:00,28.7,75,1014,1.8,69
30/12/2019,10:00,29.6,69,1014,0,-
30/12/2019,11:00,30.7,63,1013.4,0,-
30/12/2019,12:00,31.9,61,1012.5,2.5,31
30/12/2019,13:00,31.7,65,1011.6,2.7,358
30/12/2019,14:00,31.1,63,1011,3.7,341
30/12/2019,15:00,30.6,65,1010.7,3.7,348
30/12/2019,16:00,30.3,68,1010.7,3.6,353
30/12/2019,17:00,30,67,1011.4,2.2,341
30/12/2019,18:00,29.1,73,1011.8,0,-
30/12/2019,19:00,27.7,78,1012.6,0,-
30/12/2019,20:00,27.4,79,1013.7,2,104
30/12/2019,21:00,26.7,78,1014.4,2.3,118
30/12/2019,22:00,26.1,83,1014.5,2.3,123
30/12/2019,23:00,25.7,87,1014.2,2,125
31/12/2019,00:00,25.6,87,1013.9,2.8,128
31/12/2019,01:00,25.4,88,1013.7,2.6,123
31/12/2019,02:00,25.1,89,1013.2,2.1,134
31/12/2019,03:00,24.8,89,1012.6,1.7,132
31/12/2019,04:00,24.6,89,1012.3,2,128
31/12/2019,05:00,24.5,90,1012.5,2,126
31/12/2019,06:00,24.3,92,1012.8,1.8,126
31/12/2019,07:00,24.8,95,1013.6,1.5,70
31/12/2019,08:00,26.9,83,1014.5,2.1,71
31/12/2019,09:00,29.1,71,1014.9,3,62
31/12/2019,10:00,30,67,1014.9,4.1,53
31/12/2019,11:00,29.8,69,1014.5,3.4,23
31/12/2019,12:00,29.9,69,1013.7,2.4,23
31/12/2019,13:00,31.7,56,1012.7,2.1,86
31/12/2019,14:00,31.7,54,1012,1.7,77
31/12/2019,15:00,33,46,1011.7,0.7,76
31/12/2019,16:00,33,41,1012,0.3,68
31/12/2019,17:00,30.3,55,1012.7,2.8,138
31/12/2019,18:00,28.2,61,1013.6,3.3,126
31/12/2019,19:00,27.2,64,1014.2,2.1,124
31/12/2019,20:00,26.6,68,1014.9,2.3,126
31/12/2019,21:00,26.4,70,1015.1,1.6,127
31/12/2019,22:00,26,72,1015.1,2.3,140
31/12/2019,23:00,25.7,78,1015,2.2,111
01/01/2020,00:00,25.3,83,1014.8,0.9,86
01/01/2020,01:00,24.7,87,1014.4,1,54
01/01/2020,02:00,24.4,89,1013.9,2.8,356
01/01/2020,03:00,24.3,87,1013.8,1.9,16
01/01/2020,04:00,24.6,87,1013.9,2.5,7
01/01/2020,05:00,24.6,87,1014.3,2.8,24
01/01/2020,06:00,24.4,83,1015,4.2,26
01/01/2020,07:00,24.6,78,1015.8,4.2,34
01/01/2020,08:00,25.9,71,1016.5,3.8,52
01/01/2020,09:00,27.9,62,1016.4,4.8,36
01/01/2020,10:00,28.8,63,1016.1,4.9,29
01/01/2020,11:00,31.3,51,1015.8,3.5,60
01/01/2020,12:00,31.6,55,1014.8,3.4,18
01/01/2020,13:00,32.3,52,1013.6,3,17
01/01/2020,14:00,33.7,45,1012.6,1.8,42
01/01/2020,15:00,34.6,36,1012.2,3.4,93
01/01/2020,16:00,33,53,1012.5,1.7,33
01/01/2020,17:00,30.7,58,1012.9,1.5,29
